sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
1103,,Default,simple,"Default Category,Default Category/Produtos/Roda-Meio,Default Category/Produtos",base,"Roda-Meio mod S3 barra de 2 metros","<p>Roda-meio de poliuretano injetado com superf&iacute;cie lisa. Densidade aproximada 200Kg/m2. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Suas dimens&otilde;es s&atilde;o apresentadas em barras de 2 metros. Validade indeterminada.</p>
<p>Nota: Materiais estritamente decorativos e n&atilde;o possuem nenhuma fun&ccedil;&atilde;o estrutural.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>RODAMEIO DE POLIURETANO modelo S3 - dimens&atilde;o 30X20X2000MM - peso 0,09kg - unidade M</p>",0.0900,1,"Taxable Goods","Catálogo, Pesquisa",40.1800,,,,rodameio-de-poliuretano-1103,"RODAMEIO DE POLIURETANO",,"RODAMEIO DE POLIURETANO modelo S3 - dimensão 30X20X2000MM - peso 0,09 - unidade M - sku 1103",/1/1/1103_1.jpg,"RODAMEIO DE POLIURETANO",/1/1/1103_1.jpg,"RODAMEIO DE POLIURETANO",/1/1/1103_1.jpg,"RODAMEIO DE POLIURETANO",/1/1/1103_1.jpg,,"23/04/18 11:30","08/03/19 23:32",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=MOLDURAS DE POLIURETANO, RODATETO DE POLIURETANO, RODA-TETO DE POLIURETANO,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda:&nbsp;barra de 2 metros<br /> Dimens&atilde;o:&nbsp;20X30X2000MM<br /> Peso:&nbsp;0,09kg</p>,metro=Não,origem=NACIONAL,volume_height=3,volume_length=200,volume_width=2",0.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,0,0,0,0.0000,0,0,0,0,"1604,1601,1602,1603,1901","1,2,3,4,5",,,,,"/1/1/1103_1.jpg,/1/1/1103-3.png,/s/3/s3-1707.jpg",",,",,,,,,,,
1204,,Default,simple,"Default Category,Default Category/Produtos/Rosetas,Default Category/Produtos",base,"Rosetas mod RF30","<p>Rosetas de poliestireno injetado. Densidade aproximada 35kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Validade indeterminada.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>3. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>ROSETA DE POLIESTIRENO modelo RF30 - dimens&atilde;o 300 MM - peso 0,19kg - unidade P&Ccedil;</p>",0.1900,1,"Taxable Goods","Catálogo, Pesquisa",41.3600,,,,roseta-de-poliestireno-1204,"ROSETA DE POLIESTIRENO",,"ROSETA DE POLIESTIRENO modelo RF30 - dimensão 300 MM - peso 0,19 - unidade PÇ - sku 1204",/1/2/1204_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1204_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1204_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1204_1.jpg,,"23/04/18 11:30","08/03/19 18:26",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=ROSETAS, FLORAO,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: pe&ccedil;a<br />Dimens&atilde;o:&nbsp;300 MM<br />Peso:&nbsp;0,19kg</p>,metro=Não,origem=NACIONAL,volume_height=30,volume_length=30,volume_width=30",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,"1604,1601,1602,1603","1,2,3,4",,,,,"/1/2/1204_1.jpg,/r/f/rf30-1707.jpg",",",,,,,,,,
1205,,Default,simple,"Default Category,Default Category/Produtos/Rosetas,Default Category/Produtos",base,"Rosetas mod R28","<p>Rosetas de poliestireno injetado. Densidade aproximada 35kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Acabamento com tinta a base de &aacute;gua, pintura sem solvente. Validade indeterminada.</p>
<p><span style=""color: #fc0c02;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;<span style=""font-family: Helvetica;"">Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>3. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>ROSETA DE POLIESTIRENO modelo R28 - dimens&atilde;o 280 MM - peso 0,19kg - unidade P&Ccedil;</p>",0.1900,1,"Taxable Goods","Catálogo, Pesquisa",39.2200,,,,roseta-de-poliestireno-1205,"ROSETA DE POLIESTIRENO",,"ROSETA DE POLIESTIRENO modelo R28 - dimensão 280 MM - peso 0,19 - unidade PÇ - sku 1205",/1/2/1205_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1205_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1205_1.jpg,"ROSETA DE POLIESTIRENO",/1/2/1205_1.jpg,,"23/04/18 11:30","08/03/19 18:26",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=ROSETAS, FLORAO,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda: pe&ccedil;a<br />Dimens&atilde;o:&nbsp;280 MM<br />Peso:&nbsp;0,19kg</p>,metro=Não,origem=NACIONAL,volume_height=28,volume_length=28,volume_width=28",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,"1604,1601,1602,1603","1,2,3,4",,,,,"/1/2/1205_1.jpg,/r/2/r28-1707_1.jpg",",",,,,,,,,
1416,,Default,simple,"Default Category,Default Category/Produtos,Default Category/Produtos/Rodapés",base,"Rodapé mod WB7 barra de 2,44 metros","<p>Rodap&eacute;s de poliestireno extrudado de alta densidade HDPS com superf&iacute;cie lisa, verso fresado e pr&eacute;-pintada. Densidade aproximada de 220kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Apresentadas em barras com comprimento de 2.44m. No acabamento aceita qualquer tipo de tinta.</p>
<p><span style=""color: #ff0000;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span>Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>Barra de 2,44 metro de comprimento</p>
<p>RODAPE DE POLIESTIRENO modelo WB7 - dimens&atilde;o 70X18X2440MM - peso 0,33kg - unidade M</p>",0.3300,1,"Taxable Goods","Catálogo, Pesquisa",40.3000,,,,rodape-de-poliestireno-1416,"RODAPE DE POLIESTIRENO",,"RODAPE DE POLIESTIRENO modelo WB7 - dimensão 70X18X2440MM - peso 0,33 - unidade M - sku 1416",/1/4/1416.jpg,"RODAPE DE POLIESTIRENO",/1/4/1416.jpg,"RODAPE DE POLIESTIRENO",/1/4/1416.jpg,"RODAPE DE POLIESTIRENO",/1/4/1416.jpg,,"23/04/18 11:30","12/03/19 10:24",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=RODAPES,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda:&nbsp;barra de 2,44 metros<br /> Dimens&atilde;o:&nbsp;18X70X2440MM&nbsp;<br /> Peso:&nbsp;0,33kg</p>,metro=Não,origem=NACIONAL,volume_height=7,volume_length=244,volume_width=1",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,"1501,1502,1503,1604,1601,1602,1603,1901","1,2,3,4,5,6,7,8",,,,,"/1/4/1416.jpg,/1/4/1416-3.png,/w/b/wb7-1707.jpg","RODAPE DE POLIESTIRENO,,",,,,,,,,
1415,,Default,simple,"Default Category,Default Category/Produtos,Default Category/Produtos/Rodapés",base,"Rodapé mod WB5 barra de 2,44 metros","<p>Rodap&eacute;s de poliestireno extrudado de alta densidade HDPS com superf&iacute;cie lisa, verso fresado e pr&eacute;-pintada. Densidade aproximada de 220kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Apresentadas em barras com comprimento de 2.44m. No acabamento aceita qualquer tipo de tinta.</p>
<p><span style=""color: #ff0000;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span>Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>Barra de 2,44 metro de comprimento</p>
<p>RODAPE DE POLIESTIRENO modelo WB5 - dimens&atilde;o 50X130X2440 MM - peso 0,21kg - unidade M</p>",0.2100,1,"Taxable Goods","Catálogo, Pesquisa",28.7700,,,,rodape-de-poliestireno-1415,"RODAPE DE POLIESTIRENO",,"RODAPE DE POLIESTIRENO modelo WB5 - dimensão 50X130X2440 MM - peso 0,21 - unidade M - sku 1415",/1/4/1415_1.jpg,"RODAPE DE POLIESTIRENO",/1/4/1415_1.jpg,"RODAPE DE POLIESTIRENO",/1/4/1415_1.jpg,"RODAPE DE POLIESTIRENO",/1/4/1415_1.jpg,,"23/04/18 11:30","12/03/19 10:24",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=RODAPES,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda:&nbsp;barra de 2,44 metros<br />Dimens&atilde;o:&nbsp;13X50X2440 MM<br />Peso:&nbsp;0,21kg</p>,metro=Não,origem=NACIONAL,volume_height=5,volume_length=244,volume_width=1",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,"1501,1502,1503,1604,1601,1602,1603,1901","1,2,3,4,5,6,7,8",,,,,"/1/4/1415-3.png,/1/4/1415_1.jpg,/w/b/wb5-1707.jpg",",,",,,,,,,,
1414,,Default,simple,"Default Category,Default Category/Produtos,Default Category/Produtos/Rodapés",base,"Rodapé mod WB4 barra de 2,44 metros","<p>Rodap&eacute;s de poliestireno extrudado de alta densidade HDPS com superf&iacute;cie lisa, verso fresado e pr&eacute;-pintada. Densidade aproximada de 220kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Apresentadas em barras com comprimento de 2.44m. No acabamento aceita qualquer tipo de tinta.</p>
<p><span style=""color: #ff0000;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span>Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>Barra de 2,44 metro de comprimento</p>
<p>RODAPE DE POLIESTIRENO modelo WB4 - dimens&atilde;o 13x50x2440MM - peso 0,21kg - unidade M</p>",0.2100,1,"Taxable Goods","Catálogo, Pesquisa",28.7700,,,,rodape-de-poliestireno-1414,"RODAPE DE POLIESTIRENO",,"RODAPE DE POLIESTIRENO modelo WB4 - dimensão 13x50x2440MM - peso 0,21 - unidade M - sku 1414",/1/4/1414.jpg,"RODAPE DE POLIESTIRENO",/1/4/1414.jpg,"RODAPE DE POLIESTIRENO",/1/4/1414.jpg,"RODAPE DE POLIESTIRENO",/1/4/1414.jpg,,"23/04/18 11:30","12/03/19 10:24",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=RODAPES,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda:&nbsp;barra de 2,44 metros<br />Dimens&atilde;o:&nbsp;13x50x2440MM<br />Peso:&nbsp;0,21kg</p>,metro=Não,origem=NACIONAL,volume_height=5,volume_length=244,volume_width=1",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,"1501,1502,1503,1604,1601,1602,1603,1901","1,2,3,4,5,6,7,8",,,,,"/1/4/1414.jpg,/1/4/1414-3.png,/w/b/wb4-1707.jpg","RODAPE DE POLIESTIRENO,,",,,,,,,,
1413,,Default,simple,"Default Category,Default Category/Produtos,Default Category/Produtos/Rodapés",base,"Rodapé mod GB20 barra de 2,44 metros","<p>Rodap&eacute;s de poliestireno extrudado de alta densidade HDPS com superf&iacute;cie lisa, verso fresado e pr&eacute;-pintada. Densidade aproximada de 220kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Apresentadas em barras com comprimento de 2.44m. No acabamento aceita qualquer tipo de tinta.</p>
<p><span style=""color: #ff0000;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span>Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>Barra de 2,44 metro de comprimento</p>
<p>RODAPE DE POLIESTIRENO modelo GB20 - dimens&atilde;o 18x200x2440MM - peso 0,92kg - unidade M</p>",0.9200,1,"Taxable Goods","Catálogo, Pesquisa",147.5000,,,,rodape-de-poliestireno-1413,"RODAPE DE POLIESTIRENO",,"RODAPE DE POLIESTIRENO modelo GB20 - dimensão 18x200x2440MM - peso 0,92 - unidade M - sku 1413",/1/4/1413.jpg,"RODAPE DE POLIESTIRENO",/1/4/1413.jpg,"RODAPE DE POLIESTIRENO",/1/4/1413.jpg,"RODAPE DE POLIESTIRENO",/1/4/1413.jpg,,"23/04/18 11:30","29/07/19 10:00",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=RODAPES,codigo_omie=568118191,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda:&nbsp;barra de 2,44 metros<br />Dimens&atilde;o:&nbsp;18x150x2440MM<br />Peso:&nbsp;0,92kg</p>,metro=Não,origem=NACIONAL,volume_height=15,volume_length=244,volume_width=1",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,"1501,1502,1503,1604,1601,1602,1603,1901","1,2,3,4,5,6,7,8",,,,,"/1/4/1413.jpg,/g/b/gb20-1707.jpg","RODAPE DE POLIESTIRENO,",,,,,,,,
1413,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculodepreco=COST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,,Default,simple,"Default Category,Default Category/Produtos,Default Category/Produtos/Rodapés",base,"Rodapé mod GB15 barra de 2,44 metros","<p>Rodap&eacute;s de poliestireno extrudado de alta densidade HDPS com superf&iacute;cie lisa, verso fresado e pr&eacute;-pintada. Densidade aproximada de 220kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Apresentadas em barras com comprimento de 2.44m. No acabamento aceita qualquer tipo de tinta.</p>
<p><span style=""color: #ff0000;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span>Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>Barra de 2,44 metro de comprimento</p>
<p>RODAPE DE POLIESTIRENO modelo GB15 - dimens&atilde;o 18x150x2440MM - peso 0,69kg - unidade M</p>",0.6900,1,"Taxable Goods","Catálogo, Pesquisa",91.9600,,,,rodape-de-poliestireno-1412,"RODAPE DE POLIESTIRENO",,"RODAPE DE POLIESTIRENO modelo GB15 - dimensão 18x150x2440MM - peso 0,69 - unidade M  - sku 1412",/1/4/1412.jpg,"RODAPE DE POLIESTIRENO",/1/4/1412.jpg,"RODAPE DE POLIESTIRENO",/1/4/1412.jpg,"RODAPE DE POLIESTIRENO",/1/4/1412.jpg,,"23/04/18 11:30","12/03/19 10:24",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=RODAPES,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda:&nbsp;barra de 2,44 metros<br />Dimens&atilde;o:&nbsp;18x150x2440M<br />Peso:&nbsp;0,69kg</p>,metro=Não,origem=NACIONAL,volume_height=15,volume_length=244,volume_width=1",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,"1501,1502,1503,1604,1601,1602,1603,1901","1,2,3,4,5,6,7,8",,,,,"/1/4/1412.jpg,/1/4/1412-3.png,/g/b/gb15-1707.jpg","RODAPE DE POLIESTIRENO,,",,,,,,,,
1411,,Default,simple,"Default Category,Default Category/Produtos,Default Category/Produtos/Rodapés",base,"Rodapé mod GB11 barra de 2,44 metros","<p>Rodap&eacute;s de poliestireno extrudado de alta densidade HDPS com superf&iacute;cie lisa, verso fresado e pr&eacute;-pintada. Densidade aproximada de 220kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Apresentadas em barras com comprimento de 2.44m. No acabamento aceita qualquer tipo de tinta.</p>
<p><span style=""color: #ff0000;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span>Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>Barra de 2,44 metro de comprimento</p>
<p>RODAPE DE POLIESTIRENO modelo GB11 - dimens&atilde;o 18x110x2440MM - peso 0,48kg - unidade M</p>",0.4800,1,"Taxable Goods","Catálogo, Pesquisa",57.9500,,,,rodape-de-poliestireno-1411,"RODAPE DE POLIESTIRENO",,"RODAPE DE POLIESTIRENO modelo GB11 - dimensão 18x110x2440MM - peso 0,48 - unidade M - sku 1411",/1/4/1411.jpg,"RODAPE DE POLIESTIRENO",/1/4/1411.jpg,"RODAPE DE POLIESTIRENO",/1/4/1411.jpg,"RODAPE DE POLIESTIRENO",/1/4/1411.jpg,,"23/04/18 11:30","12/03/19 10:23",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=RODAPES,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda:&nbsp;barra de 2,44 metros<br />Dimens&atilde;o:&nbsp;18x110x2440MM<br />Peso:&nbsp;0,48kg</p>,metro=Não,origem=NACIONAL,volume_height=11,volume_length=244,volume_width=1",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,"1501,1502,1503,1604,1601,1602,1603,1901","1,2,3,4,5,6,7,8",,,,,"/1/4/1411.jpg,/g/b/gb11-1707.jpg","RODAPE DE POLIESTIRENO,",,,,,,,,
1410,,Default,simple,"Default Category,Default Category/Produtos,Default Category/Produtos/Rodapés",base,"Rodapé mod FL3 barra de 2,44 metros","<p>Rodap&eacute;s de poliestireno extrudado de alta densidade HDPS com superf&iacute;cie lisa, verso fresado e pr&eacute;-pintada. Densidade aproximada de 220kg/m3. Cor branca, n&atilde;o t&oacute;xico, sem CFC e HCFC. Apresentadas em barras com comprimento de 2.44m. No acabamento aceita qualquer tipo de tinta.</p>
<p><span style=""color: #ff0000;""><strong>INFORMA&Ccedil;&Otilde;ES IMPORTANTES</strong></span></p>
<p>1.&nbsp;&nbsp;<span>Imune a cupins, n&atilde;o mofa, resistente &agrave; umidade e f&aacute;cil instala&ccedil;&atilde;o.</span></p>
<p>2. Sugerimos a compra de 10% a mais da metragem calculada para o material, cobrindo assim eventuais perdas de barras e perfis na hora de cortes para aplica&ccedil;&atilde;o.</p>
<p>3. Para melhor fixa&ccedil;&atilde;o dos produtos, sugerimos a utiliza&ccedil;&atilde;o das colas dispon&iacute;veis&nbsp;<a href=""produtos/colas.html"">neste link</a>.</p>
<p>4. Instala&ccedil;&atilde;o n&atilde;o inclusa.</p>
<style type=""text/css"" xml=""space""><!--
p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica}
--></style>","<p>Barra de 2,44 metro de comprimento</p>
<p>RODAPE DE POLIESTIRENO modelo FL3 - dimens&atilde;o 17X55X2440MM - peso 0,19kg - unidade M</p>",0.1900,1,"Taxable Goods","Catálogo, Pesquisa",28.7700,,,,rodape-de-poliestireno-1410,"RODAPE DE POLIESTIRENO",,"RODAPE DE POLIESTIRENO modelo FL3 - dimensão 17X55X2440MM - peso 0,19 - unidade M - sku 1410",/2/9/2903-fl3.jpg,"RODAPE DE POLIESTIRENO",/2/9/2903-fl3.jpg,"RODAPE DE POLIESTIRENO",/2/9/2903-fl3.jpg,"RODAPE DE POLIESTIRENO",/2/9/2903-fl3.jpg,,"23/04/18 11:30","29/03/19 00:25",,,"Bloco após Coluna de Informações",,,,Não,,,,,,,"Usar o config",,"b2w=Não,busca=RODAPES,exportar_simples=Não,featured=Não,genero=UNISSEX,listagem=<p>Unidade de venda:&nbsp;barra de 2,44 metros<br />Dimens&atilde;o:&nbsp;17X55X2440MM<br />Peso:&nbsp;0,19kg</p>,metro=Não,origem=NACIONAL,volume_height=5,volume_length=244,volume_width=1",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,"1501,1502,1503,1604,1601,1602,1603,1901","1,2,3,4,5,6,7,8",,,,,"/1/4/1410-3.png,/f/l/fl3-1707.jpg,/2/9/2903-fl3.jpg",",,",,,,,,,,
